index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite,home_total_dvoa,home_weighted_dvoa,home_offense_dvoa,home_defense_dvoa,home_special_dvoa,home_off_def_difference,home_sec_play_total,home_sec_play_neutral,home_sec_play_composite,away_total_dvoa,away_weighted_dvoa,away_offense_dvoa,away_defense_dvoa,away_special_dvoa,away_off_def_difference,away_sec_play_total,away_sec_play_neutral,away_sec_play_composite
1475,1999-10-24,1999,7,LAR,LAR1999,CLE1999,34,3,37,43.5,-6.5,0,-18.5,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71
1476,1999-10-24,1999,7,TB,TB1999,CHI1999,6,3,9,36.5,-27.5,0,-8,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125,-13.3,-14.3,-3.8,6.5,-3.1,-0.7,24.74,27.67,26.205
1477,1999-10-25,1999,7,PIT,PIT1999,ATL1999,13,9,22,37,-15,0,-5.5,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98,-16.5,-13.5,-10.9,6.3,0.7,-11.6,29.09,32.77,30.93
1478,1999-10-31,1999,8,ARI,ARI1999,NE1999,3,27,30,40.5,-10.5,0,-3,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11,-4.9,-12.9,-7.6,-1.2,1.6,-9.2,26.54,29.27,27.905
1479,1999-10-31,1999,8,ATL,ATL1999,CAR1999,27,20,47,40,7,1,-2,-16.5,-13.5,-10.9,6.3,0.7,-11.6,29.09,32.77,30.93,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23
1480,1999-10-31,1999,8,BAL,BAL1999,BUF1999,10,13,23,36.5,-13.5,0,-3.5,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1,14.5,14.6,12.8,-4.5,-2.7,15.5,28.7,30.82,29.76
1481,1999-10-31,1999,8,CIN,CIN1999,JAX1999,10,41,51,38,13,1,-12.5,-33.9,-25.5,-10,17.5,-6.4,-3.6,27,29.74,28.37,26.6,21.6,11.5,-8.7,6.4,5.1,27.33,29.65,28.49
1482,1999-10-31,1999,8,DEN,DEN1999,MIN1999,20,23,43,45,-2,0,-2.5,8.4,12.3,3.6,-6.3,-1.6,5.2,27.62,30.49,29.055,14.5,23.9,11.9,2.2,4.8,7.1,27.63,29.81,28.72
1483,1999-10-31,1999,8,DET,DET1999,TB1999,20,3,23,35,-12,0,-2.5,6.6,3.7,-0.7,-4.2,3.1,-3.8,27.86,30.17,29.015,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125
1484,1999-10-31,1999,8,IND,IND1999,DAL1999,34,24,58,46,12,1,-3,4.3,4.1,14.2,8.8,-1.1,15.3,28.84,31.14,29.99,10.7,14.4,4.5,-4.3,1.8,2.7,29.12,31.61,30.365
1485,1999-10-31,1999,8,KC,KC1999,LAC1999,34,0,34,35,-1,0,-6,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14,-8.8,-6.4,-18.1,-8.5,0.8,-18.9,26.99,28.74,27.865
1486,1999-10-31,1999,8,NO,NO1999,CLE1999,16,21,37,33.5,3.5,1,-9.5,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71
1487,1999-10-31,1999,8,LV,LV1999,MIA1999,9,16,25,37,-12,0,-3,21.1,21,20.8,-5.1,-4.9,25.7,28.38,30.38,29.38,5.9,3.7,-6.6,-8.4,4.2,-10.8,27.22,30.18,28.7
1488,1999-10-31,1999,8,PHI,PHI1999,NYG1999,17,23,40,33.5,6.5,1,-2.5,-12.4,-3.8,-22.8,-9.6,0.9,-23.7,26.77,29.39,28.08,-11,-10.9,-6.9,3.1,-1.1,-5.8,26.66,30.41,28.535
1489,1999-10-31,1999,8,TEN,TEN1999,LAR1999,24,21,45,44.5,0.5,1,-3,14.9,20.6,18.5,5.8,2.2,16.3,29.27,32.49,30.88,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655
1490,1999-10-31,1999,8,WAS,WAS1999,CHI1999,48,22,70,44,26,1,-8.5,11,2.8,21.8,8.5,-2.4,24.2,27.02,30.3,28.66,-13.3,-14.3,-3.8,6.5,-3.1,-0.7,24.74,27.67,26.205
1491,1999-11-01,1999,8,GB,GB1999,SEA1999,7,27,34,42.5,-8.5,0,-5.5,5.4,2.9,8,1.6,-1,9,26.52,29.63,28.075,11.9,13.3,-2.7,-11.1,3.5,-6.2,26.48,28.06,27.27
1492,1999-11-07,1999,9,ATL,ATL1999,JAX1999,7,30,37,41,-4,0,-6,-16.5,-13.5,-10.9,6.3,0.7,-11.6,29.09,32.77,30.93,26.6,21.6,11.5,-8.7,6.4,5.1,27.33,29.65,28.49
1493,1999-11-07,1999,9,CAR,CAR1999,PHI1999,33,7,40,36,4,1,-5,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23,-12.4,-3.8,-22.8,-9.6,0.9,-23.7,26.77,29.39,28.08
1494,1999-11-07,1999,9,CLE,CLE1999,BAL1999,9,41,50,32.5,17.5,1,-3.5,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1
1495,1999-11-07,1999,9,DET,DET1999,LAR1999,31,27,58,45,13,1,-4,6.6,3.7,-0.7,-4.2,3.1,-3.8,27.86,30.17,29.015,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655
1496,1999-11-07,1999,9,GB,GB1999,CHI1999,13,14,27,40.5,-13.5,0,-9,5.4,2.9,8,1.6,-1,9,26.52,29.63,28.075,-13.3,-14.3,-3.8,6.5,-3.1,-0.7,24.74,27.67,26.205
1497,1999-11-07,1999,9,IND,IND1999,KC1999,25,17,42,45,-3,0,-4,4.3,4.1,14.2,8.8,-1.1,15.3,28.84,31.14,29.99,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14
1498,1999-11-07,1999,9,MIA,MIA1999,TEN1999,17,0,17,37,-20,0,-3,5.9,3.7,-6.6,-8.4,4.2,-10.8,27.22,30.18,28.7,14.9,20.6,18.5,5.8,2.2,16.3,29.27,32.49,30.88
1499,1999-11-07,1999,9,NO,NO1999,TB1999,16,31,47,33.5,13.5,1,-3.5,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125
1500,1999-11-07,1999,9,NYJ,NYJ1999,ARI1999,12,7,19,35,-16,0,-7,7.1,15.7,4.1,-1.6,1.4,2.7,28.61,31.22,29.915,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11
1501,1999-11-07,1999,9,LAC,LAC1999,DEN1999,17,33,50,35.5,14.5,1,0,-8.8,-6.4,-18.1,-8.5,0.8,-18.9,26.99,28.74,27.865,8.4,12.3,3.6,-6.3,-1.6,5.2,27.62,30.49,29.055
1502,1999-11-07,1999,9,SF,SF1999,PIT1999,6,27,33,41.5,-8.5,0,-2.5,-30.5,-28.6,-1.7,21.4,-7.3,5.6,28.08,32.55,30.315,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98
1503,1999-11-07,1999,9,SEA,SEA1999,CIN1999,37,20,57,40,17,1,-14,11.9,13.3,-2.7,-11.1,3.5,-6.2,26.48,28.06,27.27,-33.9,-25.5,-10,17.5,-6.4,-3.6,27,29.74,28.37
1504,1999-11-07,1999,9,WAS,WAS1999,BUF1999,17,34,51,47,4,1,-4,11,2.8,21.8,8.5,-2.4,24.2,27.02,30.3,28.66,14.5,14.6,12.8,-4.5,-2.7,15.5,28.7,30.82,29.76
1505,1999-11-08,1999,9,MIN,MIN1999,DAL1999,27,17,44,47.5,-3.5,0,-6.5,14.5,23.9,11.9,2.2,4.8,7.1,27.63,29.81,28.72,10.7,14.4,4.5,-4.3,1.8,2.7,29.12,31.61,30.365
1506,1999-11-14,1999,10,ARI,ARI1999,DET1999,23,19,42,35.5,6.5,1,-5.5,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11,6.6,3.7,-0.7,-4.2,3.1,-3.8,27.86,30.17,29.015
1507,1999-11-14,1999,10,BUF,BUF1999,MIA1999,23,3,26,37,-11,0,-3,14.5,14.6,12.8,-4.5,-2.7,15.5,28.7,30.82,29.76,5.9,3.7,-6.6,-8.4,4.2,-10.8,27.22,30.18,28.7
1508,1999-11-14,1999,10,CHI,CHI1999,MIN1999,24,27,51,43,8,1,-6.5,-13.3,-14.3,-3.8,6.5,-3.1,-0.7,24.74,27.67,26.205,14.5,23.9,11.9,2.2,4.8,7.1,27.63,29.81,28.72
1509,1999-11-14,1999,10,CIN,CIN1999,TEN1999,14,24,38,41,-3,0,-10,-33.9,-25.5,-10,17.5,-6.4,-3.6,27,29.74,28.37,14.9,20.6,18.5,5.8,2.2,16.3,29.27,32.49,30.88
1510,1999-11-14,1999,10,DAL,DAL1999,GB1999,27,13,40,38,2,1,-3,10.7,14.4,4.5,-4.3,1.8,2.7,29.12,31.61,30.365,5.4,2.9,8,1.6,-1,9,26.52,29.63,28.075
1511,1999-11-14,1999,10,JAX,JAX1999,BAL1999,6,3,9,37,-28,0,-13,26.6,21.6,11.5,-8.7,6.4,5.1,27.33,29.65,28.49,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1
1512,1999-11-14,1999,10,NO,NO1999,SF1999,24,6,30,38.5,-8.5,0,-1,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17,-30.5,-28.6,-1.7,21.4,-7.3,5.6,28.08,32.55,30.315
1513,1999-11-14,1999,10,NYG,NYG1999,IND1999,19,27,46,41.5,4.5,1,-3,-11,-10.9,-6.9,3.1,-1.1,-5.8,26.66,30.41,28.535,4.3,4.1,14.2,8.8,-1.1,15.3,28.84,31.14,29.99
1514,1999-11-14,1999,10,LV,LV1999,LAC1999,28,9,37,36,1,1,-7,21.1,21,20.8,-5.1,-4.9,25.7,28.38,30.38,29.38,-8.8,-6.4,-18.1,-8.5,0.8,-18.9,26.99,28.74,27.865
1515,1999-11-14,1999,10,PHI,PHI1999,WAS1999,35,28,63,42,21,1,-6,-12.4,-3.8,-22.8,-9.6,0.9,-23.7,26.77,29.39,28.08,11,2.8,21.8,8.5,-2.4,24.2,27.02,30.3,28.66
1516,1999-11-14,1999,10,PIT,PIT1999,CLE1999,15,16,31,34.5,-3.5,0,-14.5,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71
1517,1999-11-14,1999,10,SEA,SEA1999,DEN1999,20,17,37,41,-4,0,-5.5,11.9,13.3,-2.7,-11.1,3.5,-6.2,26.48,28.06,27.27,8.4,12.3,3.6,-6.3,-1.6,5.2,27.62,30.49,29.055
1518,1999-11-14,1999,10,LAR,LAR1999,CAR1999,35,10,45,48,-3,0,-10,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23
1519,1999-11-14,1999,10,TB,TB1999,KC1999,17,10,27,34.5,-7.5,0,-3,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14
1520,1999-11-15,1999,10,NE,NE1999,NYJ1999,17,24,41,37,4,1,-6,-4.9,-12.9,-7.6,-1.2,1.6,-9.2,26.54,29.27,27.905,7.1,15.7,4.1,-1.6,1.4,2.7,28.61,31.22,29.915
1521,1999-11-21,1999,11,ARI,ARI1999,DAL1999,13,9,22,35,-13,0,-1.5,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11,10.7,14.4,4.5,-4.3,1.8,2.7,29.12,31.61,30.365
1522,1999-11-21,1999,11,CIN,CIN1999,BAL1999,31,34,65,34.5,30.5,1,-5,-33.9,-25.5,-10,17.5,-6.4,-3.6,27,29.74,28.37,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1
1523,1999-11-21,1999,11,CLE,CLE1999,CAR1999,17,31,48,35.5,12.5,1,-5.5,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23
1524,1999-11-21,1999,11,GB,GB1999,DET1999,26,17,43,39,4,1,-4,5.4,2.9,8,1.6,-1,9,26.52,29.63,28.075,6.6,3.7,-0.7,-4.2,3.1,-3.8,27.86,30.17,29.015
1525,1999-11-21,1999,11,JAX,JAX1999,NO1999,41,23,64,35,29,1,-12.5,26.6,21.6,11.5,-8.7,6.4,5.1,27.33,29.65,28.49,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17
1526,1999-11-21,1999,11,KC,KC1999,SEA1999,19,31,50,37.5,12.5,1,-3,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14,11.9,13.3,-2.7,-11.1,3.5,-6.2,26.48,28.06,27.27
1527,1999-11-21,1999,11,MIA,MIA1999,NE1999,27,17,44,37.5,6.5,1,-3.5,5.9,3.7,-6.6,-8.4,4.2,-10.8,27.22,30.18,28.7,-4.9,-12.9,-7.6,-1.2,1.6,-9.2,26.54,29.27,27.905
1528,1999-11-21,1999,11,NYJ,NYJ1999,BUF1999,17,7,24,36,-12,0,-2.5,7.1,15.7,4.1,-1.6,1.4,2.7,28.61,31.22,29.915,14.5,14.6,12.8,-4.5,-2.7,15.5,28.7,30.82,29.76
1529,1999-11-21,1999,11,PHI,PHI1999,IND1999,17,44,61,41,20,1,-7,-12.4,-3.8,-22.8,-9.6,0.9,-23.7,26.77,29.39,28.08,4.3,4.1,14.2,8.8,-1.1,15.3,28.84,31.14,29.99
1530,1999-11-21,1999,11,LAC,LAC1999,CHI1999,20,23,43,36,7,1,0,-8.8,-6.4,-18.1,-8.5,0.8,-18.9,26.99,28.74,27.865,-13.3,-14.3,-3.8,6.5,-3.1,-0.7,24.74,27.67,26.205
1531,1999-11-21,1999,11,SF,SF1999,LAR1999,7,23,30,47.5,-17.5,0,-7.5,-30.5,-28.6,-1.7,21.4,-7.3,5.6,28.08,32.55,30.315,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655
1532,1999-11-21,1999,11,TB,TB1999,ATL1999,19,10,29,34.5,-5.5,0,-7,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125,-16.5,-13.5,-10.9,6.3,0.7,-11.6,29.09,32.77,30.93
1533,1999-11-21,1999,11,TEN,TEN1999,PIT1999,16,10,26,36.5,-10.5,0,-5.5,14.9,20.6,18.5,5.8,2.2,16.3,29.27,32.49,30.88,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98
1534,1999-11-21,1999,11,WAS,WAS1999,NYG1999,23,13,36,44.5,-8.5,0,-5.5,11,2.8,21.8,8.5,-2.4,24.2,27.02,30.3,28.66,-11,-10.9,-6.9,3.1,-1.1,-5.8,26.66,30.41,28.535
1535,1999-11-22,1999,11,DEN,DEN1999,LV1999,27,21,48,37,11,1,-1.5,8.4,12.3,3.6,-6.3,-1.6,5.2,27.62,30.49,29.055,21.1,21,20.8,-5.1,-4.9,25.7,28.38,30.38,29.38
1536,1999-11-25,1999,12,DAL,DAL1999,MIA1999,20,0,20,38,-18,0,-1.5,10.7,14.4,4.5,-4.3,1.8,2.7,29.12,31.61,30.365,5.9,3.7,-6.6,-8.4,4.2,-10.8,27.22,30.18,28.7
1537,1999-11-25,1999,12,DET,DET1999,CHI1999,21,17,38,44,-6,0,-6,6.6,3.7,-0.7,-4.2,3.1,-3.8,27.86,30.17,29.015,-13.3,-14.3,-3.8,6.5,-3.1,-0.7,24.74,27.67,26.205
1538,1999-11-28,1999,12,BAL,BAL1999,JAX1999,23,30,53,36.5,16.5,1,-7,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1,26.6,21.6,11.5,-8.7,6.4,5.1,27.33,29.65,28.49
1539,1999-11-28,1999,12,BUF,BUF1999,NE1999,17,7,24,38,-14,0,-4,14.5,14.6,12.8,-4.5,-2.7,15.5,28.7,30.82,29.76,-4.9,-12.9,-7.6,-1.2,1.6,-9.2,26.54,29.27,27.905
1540,1999-11-28,1999,12,CAR,CAR1999,ATL1999,34,28,62,40,22,1,-4.5,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23,-16.5,-13.5,-10.9,6.3,0.7,-11.6,29.09,32.77,30.93
1541,1999-11-28,1999,12,CLE,CLE1999,TEN1999,21,33,54,35.5,18.5,1,-10.5,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71,14.9,20.6,18.5,5.8,2.2,16.3,29.27,32.49,30.88
1542,1999-11-28,1999,12,IND,IND1999,NYJ1999,13,6,19,44,-25,0,-7,4.3,4.1,14.2,8.8,-1.1,15.3,28.84,31.14,29.99,7.1,15.7,4.1,-1.6,1.4,2.7,28.61,31.22,29.915
1543,1999-11-28,1999,12,MIN,MIN1999,LAC1999,35,27,62,43.5,18.5,1,-13.5,14.5,23.9,11.9,2.2,4.8,7.1,27.63,29.81,28.72,-8.8,-6.4,-18.1,-8.5,0.8,-18.9,26.99,28.74,27.865
1544,1999-11-28,1999,12,NYG,NYG1999,ARI1999,24,34,58,34.5,23.5,1,-4.5,-11,-10.9,-6.9,3.1,-1.1,-5.8,26.66,30.41,28.535,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11
1545,1999-11-28,1999,12,LV,LV1999,KC1999,34,37,71,37,34,1,-3.5,21.1,21,20.8,-5.1,-4.9,25.7,28.38,30.38,29.38,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14
1546,1999-11-28,1999,12,PIT,PIT1999,CIN1999,20,27,47,36,11,1,-11,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98,-33.9,-25.5,-10,17.5,-6.4,-3.6,27,29.74,28.37
1547,1999-11-28,1999,12,SEA,SEA1999,TB1999,3,16,19,37,-18,0,-6,11.9,13.3,-2.7,-11.1,3.5,-6.2,26.48,28.06,27.27,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125
1548,1999-11-28,1999,12,LAR,LAR1999,NO1999,43,12,55,47,8,1,-14,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17
1549,1999-11-28,1999,12,WAS,WAS1999,PHI1999,20,17,37,42.5,-5.5,0,-10,11,2.8,21.8,8.5,-2.4,24.2,27.02,30.3,28.66,-12.4,-3.8,-22.8,-9.6,0.9,-23.7,26.77,29.39,28.08
1550,1999-11-29,1999,12,SF,SF1999,GB1999,3,20,23,40.5,-17.5,0,-6,-30.5,-28.6,-1.7,21.4,-7.3,5.6,28.08,32.55,30.315,5.4,2.9,8,1.6,-1,9,26.52,29.63,28.075
1551,1999-12-02,1999,13,JAX,JAX1999,PIT1999,20,6,26,37,-11,0,-10.5,26.6,21.6,11.5,-8.7,6.4,5.1,27.33,29.65,28.49,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98
1552,1999-12-05,1999,13,ARI,ARI1999,PHI1999,21,17,38,37,1,1,-7,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11,-12.4,-3.8,-22.8,-9.6,0.9,-23.7,26.77,29.39,28.08
1553,1999-12-05,1999,13,ATL,ATL1999,NO1999,35,12,47,39.5,7.5,1,-4,-16.5,-13.5,-10.9,6.3,0.7,-11.6,29.09,32.77,30.93,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17
1554,1999-12-05,1999,13,BAL,BAL1999,TEN1999,41,14,55,36.5,18.5,1,-3.5,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1,14.9,20.6,18.5,5.8,2.2,16.3,29.27,32.49,30.88
1555,1999-12-05,1999,13,CAR,CAR1999,LAR1999,21,34,55,49,6,1,-7,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655
1556,1999-12-05,1999,13,CHI,CHI1999,GB1999,19,35,54,39,15,1,-3.5,-13.3,-14.3,-3.8,6.5,-3.1,-0.7,24.74,27.67,26.205,5.4,2.9,8,1.6,-1,9,26.52,29.63,28.075
1557,1999-12-05,1999,13,CIN,CIN1999,SF1999,44,30,74,39,35,1,-3,-33.9,-25.5,-10,17.5,-6.4,-3.6,27,29.74,28.37,-30.5,-28.6,-1.7,21.4,-7.3,5.6,28.08,32.55,30.315
1558,1999-12-05,1999,13,DEN,DEN1999,KC1999,10,16,26,38.5,-12.5,0,-3.5,8.4,12.3,3.6,-6.3,-1.6,5.2,27.62,30.49,29.055,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14
1559,1999-12-05,1999,13,DET,DET1999,WAS1999,33,17,50,49.5,0.5,1,-3.5,6.6,3.7,-0.7,-4.2,3.1,-3.8,27.86,30.17,29.015,11,2.8,21.8,8.5,-2.4,24.2,27.02,30.3,28.66
1560,1999-12-05,1999,13,MIA,MIA1999,IND1999,34,37,71,43,28,1,-2,5.9,3.7,-6.6,-8.4,4.2,-10.8,27.22,30.18,28.7,4.3,4.1,14.2,8.8,-1.1,15.3,28.84,31.14,29.99
1561,1999-12-05,1999,13,NE,NE1999,DAL1999,13,6,19,38,-19,0,-2,-4.9,-12.9,-7.6,-1.2,1.6,-9.2,26.54,29.27,27.905,10.7,14.4,4.5,-4.3,1.8,2.7,29.12,31.61,30.365
1562,1999-12-05,1999,13,NYG,NYG1999,NYJ1999,41,28,69,34,35,1,-2.5,-11,-10.9,-6.9,3.1,-1.1,-5.8,26.66,30.41,28.535,7.1,15.7,4.1,-1.6,1.4,2.7,28.61,31.22,29.915
1563,1999-12-05,1999,13,LV,LV1999,SEA1999,30,21,51,41,10,1,-1,21.1,21,20.8,-5.1,-4.9,25.7,28.38,30.38,29.38,11.9,13.3,-2.7,-11.1,3.5,-6.2,26.48,28.06,27.27
1564,1999-12-05,1999,13,LAC,LAC1999,CLE1999,23,10,33,36,-3,0,-7.5,-8.8,-6.4,-18.1,-8.5,0.8,-18.9,26.99,28.74,27.865,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71
1565,1999-12-06,1999,13,TB,TB1999,MIN1999,24,17,41,39,2,1,-2.5,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125,14.5,23.9,11.9,2.2,4.8,7.1,27.63,29.81,28.72
1566,1999-12-09,1999,14,TEN,TEN1999,LV1999,21,14,35,40,-5,0,-3,14.9,20.6,18.5,5.8,2.2,16.3,29.27,32.49,30.88,21.1,21,20.8,-5.1,-4.9,25.7,28.38,30.38,29.38
1567,1999-12-12,1999,14,BUF,BUF1999,NYG1999,17,19,36,36.5,-0.5,0,-8,14.5,14.6,12.8,-4.5,-2.7,15.5,28.7,30.82,29.76,-11,-10.9,-6.9,3.1,-1.1,-5.8,26.66,30.41,28.535
1568,1999-12-12,1999,14,CIN,CIN1999,CLE1999,44,28,72,41,31,1,-7,-33.9,-25.5,-10,17.5,-6.4,-3.6,27,29.74,28.37,-41.3,-35.7,-11.3,23.3,-6.7,-4.6,26.18,29.24,27.71
1569,1999-12-12,1999,14,DAL,DAL1999,PHI1999,20,10,30,36.5,-6.5,0,-9,10.7,14.4,4.5,-4.3,1.8,2.7,29.12,31.61,30.365,-12.4,-3.8,-22.8,-9.6,0.9,-23.7,26.77,29.39,28.08
1570,1999-12-12,1999,14,GB,GB1999,CAR1999,31,33,64,42,22,1,-8,5.4,2.9,8,1.6,-1,9,26.52,29.63,28.075,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23
1571,1999-12-12,1999,14,IND,IND1999,NE1999,20,15,35,46.5,-11.5,0,-7,4.3,4.1,14.2,8.8,-1.1,15.3,28.84,31.14,29.99,-4.9,-12.9,-7.6,-1.2,1.6,-9.2,26.54,29.27,27.905
1572,1999-12-12,1999,14,KC,KC1999,MIN1999,31,28,59,42,17,1,-1,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14,14.5,23.9,11.9,2.2,4.8,7.1,27.63,29.81,28.72
1573,1999-12-12,1999,14,NO,NO1999,LAR1999,14,30,44,49,-5,0,-10.5,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17,38.7,34.7,18.1,-17.8,2.8,15.3,29.9,31.41,30.655
1574,1999-12-12,1999,14,NYJ,NYJ1999,MIA1999,28,20,48,37,11,1,-3,7.1,15.7,4.1,-1.6,1.4,2.7,28.61,31.22,29.915,5.9,3.7,-6.6,-8.4,4.2,-10.8,27.22,30.18,28.7
1575,1999-12-12,1999,14,PIT,PIT1999,BAL1999,24,31,55,36,19,1,-1.5,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1
1576,1999-12-12,1999,14,SF,SF1999,ATL1999,26,7,33,41,-8,0,-3,-30.5,-28.6,-1.7,21.4,-7.3,5.6,28.08,32.55,30.315,-16.5,-13.5,-10.9,6.3,0.7,-11.6,29.09,32.77,30.93
1577,1999-12-12,1999,14,SEA,SEA1999,LAC1999,16,19,35,42.5,-7.5,0,-9.5,11.9,13.3,-2.7,-11.1,3.5,-6.2,26.48,28.06,27.27,-8.8,-6.4,-18.1,-8.5,0.8,-18.9,26.99,28.74,27.865
1578,1999-12-12,1999,14,TB,TB1999,DET1999,23,16,39,36,3,1,-4,12.1,11.9,-10.3,-19.3,3,-13.3,30.24,32.01,31.125,6.6,3.7,-0.7,-4.2,3.1,-3.8,27.86,30.17,29.015
1579,1999-12-12,1999,14,WAS,WAS1999,ARI1999,28,3,31,46.5,-15.5,0,-5.5,11,2.8,21.8,8.5,-2.4,24.2,27.02,30.3,28.66,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11
1580,1999-12-13,1999,14,JAX,JAX1999,DEN1999,27,24,51,37.5,13.5,1,-9,26.6,21.6,11.5,-8.7,6.4,5.1,27.33,29.65,28.49,8.4,12.3,3.6,-6.3,-1.6,5.2,27.62,30.49,29.055
1581,1999-12-18,1999,15,CAR,CAR1999,SF1999,41,24,65,46,19,1,-7.5,0.1,4.4,10,17.1,7.2,2.8,27.89,32.57,30.23,-30.5,-28.6,-1.7,21.4,-7.3,5.6,28.08,32.55,30.315
1582,1999-12-18,1999,15,KC,KC1999,PIT1999,35,19,54,37,17,1,-8.5,16.8,16.3,14.1,-6.7,-4,18.1,27.22,31.06,29.14,-0.3,-7,-5.4,-1.1,4,-9.4,27.64,30.32,28.98
1583,1999-12-19,1999,15,ARI,ARI1999,BUF1999,21,31,52,37.5,14.5,1,-3,-29.4,-27.7,-23.2,6.1,-0.1,-23.1,25.45,28.77,27.11,14.5,14.6,12.8,-4.5,-2.7,15.5,28.7,30.82,29.76
1584,1999-12-19,1999,15,BAL,BAL1999,NO1999,31,8,39,41.5,-2.5,0,-8.5,9.4,11.8,-13.4,-20.9,1.9,-15.3,26.52,27.68,27.1,-36.9,-48.4,-24.5,5.4,-7.1,-17.4,27.42,30.92,29.17
