index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite
295,10/9/1994,1994,6,PHI,PHI1994,WAS1994,21,17,38,42,-4,0,-13
296,10/9/1994,1994,6,LAC,LAC1994,KC1994,20,6,26,43,-17,0,-1.5
297,10/9/1994,1994,6,SEA,SEA1994,DEN1994,9,16,25,44.5,-19.5,0,-3.5
298,10/10/1994,1994,6,NYG,NYG1994,MIN1994,10,27,37,40,-3,0,-2.5
299,10/13/1994,1994,7,TEN,TEN1994,CLE1994,8,11,19,37,-18,0,-2
300,10/16/1994,1994,7,ATL,ATL1994,SF1994,3,42,45,46.5,-1.5,0,-5
301,10/16/1994,1994,7,BUF,BUF1994,IND1994,17,27,44,38,6,1,-9.5
302,10/16/1994,1994,7,DAL,DAL1994,PHI1994,24,13,37,42,-5,0,-8.5
303,10/16/1994,1994,7,LAR,LAR1994,NYG1994,17,10,27,36.5,-9.5,0,-1.5
304,10/16/1994,1994,7,MIA,MIA1994,LV1994,20,17,37,46,-9,0,-3.5
305,10/16/1994,1994,7,NO,NO1994,LAC1994,22,36,58,39,19,1,-3
306,10/16/1994,1994,7,PIT,PIT1994,CIN1994,14,10,24,39,-15,0,-13.5
307,10/17/1994,1994,7,DEN,DEN1994,KC1994,28,31,59,43,16,1,-1.5
308,10/20/1994,1994,8,MIN,MIN1994,GB1994,13,10,23,37,-14,0,-5
309,10/23/1994,1994,8,ARI,ARI1994,DAL1994,21,28,49,36,13,1,-8.5
310,10/23/1994,1994,8,CLE,CLE1994,CIN1994,37,13,50,34.5,15.5,1,-10.5
311,10/23/1994,1994,8,IND,IND1994,WAS1994,27,41,68,37,31,1,-7
312,10/23/1994,1994,8,KC,KC1994,SEA1994,38,23,61,37,24,1,-6
313,10/23/1994,1994,8,LV,LV1994,ATL1994,30,17,47,44.5,2.5,1,-4.5
314,10/23/1994,1994,8,NO,NO1994,LAR1994,37,34,71,36.5,34.5,1,-3.5
315,10/23/1994,1994,8,NYG,NYG1994,PIT1994,6,10,16,36.5,-20.5,0,-1
316,10/23/1994,1994,8,LAC,LAC1994,DEN1994,15,20,35,44.5,-9.5,0,-6.5
317,10/23/1994,1994,8,SF,SF1994,TB1994,41,16,57,43,14,1,-15.5
318,10/24/1994,1994,8,PHI,PHI1994,TEN1994,21,6,27,37.5,-10.5,0,-11
319,10/30/1994,1994,9,ARI,ARI1994,PIT1994,20,17,37,35,2,1,-2
320,10/30/1994,1994,9,BUF,BUF1994,KC1994,44,10,54,40,14,1,-2.5
321,10/30/1994,1994,9,CIN,CIN1994,DAL1994,20,23,43,38,5,1,-15
322,10/30/1994,1994,9,IND,IND1994,NYJ1994,28,25,53,36,17,1,-1
323,10/30/1994,1994,9,LV,LV1994,TEN1994,17,14,31,39,-8,0,-9.5
324,10/30/1994,1994,9,NE,NE1994,MIA1994,3,23,26,43.5,-17.5,0,-1
325,10/30/1994,1994,9,NYG,NYG1994,DET1994,25,28,53,34.5,18.5,1,-1
326,10/30/1994,1994,9,LAC,LAC1994,SEA1994,35,15,50,37,13,1,-6.5
327,10/30/1994,1994,9,TB,TB1994,MIN1994,13,36,49,36.5,12.5,1,-6.5
328,10/30/1994,1994,9,WAS,WAS1994,PHI1994,29,31,60,40,20,1,-6
329,10/31/1994,1994,9,CHI,CHI1994,GB1994,6,33,39,34,5,1,-1.5
330,11/6/1994,1994,10,ATL,ATL1994,LAC1994,10,9,19,40.5,-21.5,0,-2.5
331,11/6/1994,1994,10,CLE,CLE1994,NE1994,13,6,19,37,-18,0,-3
332,11/6/1994,1994,10,GB,GB1994,DET1994,38,30,68,35.5,32.5,1,-5.5
333,11/6/1994,1994,10,TEN,TEN1994,PIT1994,9,12,21,34.5,-13.5,0,-3
334,11/6/1994,1994,10,KC,KC1994,LV1994,13,3,16,41.5,-25.5,0,-3.5
335,11/6/1994,1994,10,LAR,LAR1994,DEN1994,27,21,48,39,9,1,-3
336,11/6/1994,1994,10,MIA,MIA1994,IND1994,22,21,43,40,3,1,-9.5
337,11/6/1994,1994,10,MIN,MIN1994,NO1994,21,20,41,38.5,2.5,1,-9.5
338,11/6/1994,1994,10,NYJ,NYJ1994,BUF1994,22,17,39,37.5,1.5,1,-2.5
339,11/6/1994,1994,10,PHI,PHI1994,ARI1994,17,7,24,35.5,-11.5,0,-6.5
340,11/6/1994,1994,10,SEA,SEA1994,CIN1994,17,20,37,36,1,1,-7.5
341,11/6/1994,1994,10,TB,TB1994,CHI1994,6,20,26,35,-9,0,-3
342,11/6/1994,1994,10,WAS,WAS1994,SF1994,22,37,59,44.5,14.5,1,-10
343,11/7/1994,1994,10,DAL,DAL1994,NYG1994,38,10,48,38,10,1,-13.5
344,11/13/1994,1994,11,CIN,CIN1994,TEN1994,34,31,65,34,31,1,-1
345,11/13/1994,1994,11,DEN,DEN1994,SEA1994,17,10,27,41,-14,0,-7
346,11/13/1994,1994,11,DET,DET1994,TB1994,14,9,23,37,-14,0,-10
347,11/13/1994,1994,11,GB,GB1994,NYJ1994,17,10,27,36,-9,0,-7
348,11/13/1994,1994,11,KC,KC1994,LAC1994,13,14,27,37.5,-10.5,0,-3
349,11/13/1994,1994,11,LAR,LAR1994,LV1994,17,20,37,37.5,-0.5,0,-3
350,11/13/1994,1994,11,MIA,MIA1994,CHI1994,14,17,31,38,-7,0,-7
351,11/13/1994,1994,11,NE,NE1994,MIN1994,26,20,46,37,9,1,-2.5
352,11/13/1994,1994,11,NO,NO1994,ATL1994,33,32,65,43.5,21.5,1,-2.5
353,11/13/1994,1994,11,NYG,NYG1994,ARI1994,9,10,19,34.5,-15.5,0,-1
354,11/13/1994,1994,11,PHI,PHI1994,CLE1994,7,26,33,35,-2,0,-6.5
355,11/13/1994,1994,11,SF,SF1994,DAL1994,21,14,35,44,-9,0,-3
356,11/14/1994,1994,11,PIT,PIT1994,BUF1994,23,10,33,37,-4,0,-1.5
357,11/20/1994,1994,12,ARI,ARI1994,PHI1994,12,6,18,33,-15,0,-3.5
358,11/20/1994,1994,12,BUF,BUF1994,GB1994,29,20,49,36,13,1,-3
359,11/20/1994,1994,12,CHI,CHI1994,DET1994,20,10,30,34.5,-4.5,0,-3
360,11/20/1994,1994,12,CIN,CIN1994,IND1994,13,17,30,39.5,-9.5,0,-1
361,11/20/1994,1994,12,DAL,DAL1994,WAS1994,31,7,38,43.5,-5.5,0,-15.5
362,11/20/1994,1994,12,DEN,DEN1994,ATL1994,32,28,60,44,16,1,-6
363,11/20/1994,1994,12,KC,KC1994,CLE1994,20,13,33,34.5,-1.5,0,-4
364,11/20/1994,1994,12,LV,LV1994,NO1994,24,19,43,39,4,1,-6.5
365,11/20/1994,1994,12,MIN,MIN1994,NYJ1994,21,31,52,37.5,14.5,1,-7
366,11/20/1994,1994,12,NE,NE1994,LAC1994,23,17,40,37.5,2.5,1,-2.5
367,11/20/1994,1994,12,PIT,PIT1994,MIA1994,16,13,29,36.5,-7.5,0,-2.5
368,11/20/1994,1994,12,SF,SF1994,LAR1994,31,27,58,43,15,1,-14
369,11/20/1994,1994,12,SEA,SEA1994,TB1994,22,21,43,36,7,1,-7
370,11/21/1994,1994,12,TEN,TEN1994,NYG1994,10,13,23,35,-12,0,-3
371,11/24/1994,1994,13,DAL,DAL1994,GB1994,42,31,73,35,38,1,-6
372,11/24/1994,1994,13,DET,DET1994,BUF1994,35,21,56,39,17,1,-1.5
373,11/27/1994,1994,13,ARI,ARI1994,CHI1994,16,19,35,31,4,1,-3
374,11/27/1994,1994,13,ATL,ATL1994,PHI1994,28,21,49,42,7,1,-1.5
375,11/27/1994,1994,13,CLE,CLE1994,TEN1994,34,10,44,33,11,1,-8
376,11/27/1994,1994,13,DEN,DEN1994,CIN1994,15,13,28,43.5,-15.5,0,-8.5
377,11/27/1994,1994,13,IND,IND1994,NE1994,10,12,22,40,-18,0,-1
378,11/27/1994,1994,13,LV,LV1994,PIT1994,3,21,24,36,-12,0,-3.5
379,11/27/1994,1994,13,MIN,MIN1994,TB1994,17,20,37,40,-3,0,-13.5
380,11/27/1994,1994,13,NYJ,NYJ1994,MIA1994,24,28,52,37.5,14.5,1,-1.5
381,11/27/1994,1994,13,LAC,LAC1994,LAR1994,31,17,48,37.5,10.5,1,-7
382,11/27/1994,1994,13,SEA,SEA1994,KC1994,10,9,19,36.5,-17.5,0,-3.5
383,11/27/1994,1994,13,WAS,WAS1994,NYG1994,19,21,40,36.5,3.5,1,-3
384,11/28/1994,1994,13,NO,NO1994,SF1994,14,35,49,46.5,2.5,1,-8.5
385,12/1/1994,1994,14,MIN,MIN1994,CHI1994,33,27,60,36,24,1,-5.5
386,12/4/1994,1994,14,CIN,CIN1994,PIT1994,15,38,53,35,18,1,-6
387,12/4/1994,1994,14,CLE,CLE1994,NYG1994,13,16,29,33,-4,0,-7
388,12/4/1994,1994,14,DET,DET1994,GB1994,34,31,65,38.5,26.5,1,-1.5
389,12/4/1994,1994,14,TEN,TEN1994,ARI1994,12,30,42,32,10,1,-3
390,12/4/1994,1994,14,KC,KC1994,DEN1994,17,20,37,38,-1,0,-3.5
391,12/4/1994,1994,14,LAR,LAR1994,NO1994,15,31,46,41.5,4.5,1,-3
392,12/4/1994,1994,14,MIA,MIA1994,BUF1994,31,42,73,42,31,1,-4
393,12/4/1994,1994,14,PHI,PHI1994,DAL1994,19,31,50,37,13,1,-2.5
394,12/4/1994,1994,14,SF,SF1994,ATL1994,50,14,64,48,16,1,-13
395,12/4/1994,1994,14,SEA,SEA1994,IND1994,19,31,50,36.5,13.5,1,-3
396,12/4/1994,1994,14,TB,TB1994,WAS1994,26,21,47,38,9,1,-2.5
397,12/5/1994,1994,14,LAC,LAC1994,LV1994,17,24,41,37.5,3.5,1,-4
398,12/10/1994,1994,15,DAL,DAL1994,CLE1994,14,19,33,38,-5,0,-10.5
399,12/10/1994,1994,15,NYJ,NYJ1994,DET1994,7,18,25,37.5,-12.5,0,-3
400,12/11/1994,1994,15,ARI,ARI1994,WAS1994,17,15,32,34.5,-2.5,0,-7.5
401,12/11/1994,1994,15,ATL,ATL1994,NO1994,20,29,49,46,3,1,-4
402,12/11/1994,1994,15,BUF,BUF1994,MIN1994,17,21,38,40,-2,0,-3.5
403,12/11/1994,1994,15,GB,GB1994,CHI1994,40,3,43,35,8,1,-4
404,12/11/1994,1994,15,TEN,TEN1994,SEA1994,14,16,30,33,-3,0,-3
405,12/11/1994,1994,15,LV,LV1994,DEN1994,23,13,36,41.5,-5.5,0,-5
406,12/11/1994,1994,15,NE,NE1994,IND1994,28,13,41,37,4,1,-6
407,12/11/1994,1994,15,NYG,NYG1994,CIN1994,27,20,47,35,12,1,-5.5
408,12/11/1994,1994,15,PIT,PIT1994,PHI1994,14,3,17,35,-18,0,-6
409,12/11/1994,1994,15,LAC,LAC1994,SF1994,15,38,53,45.5,7.5,1,-9
410,12/11/1994,1994,15,TB,TB1994,LAR1994,24,14,38,40,-2,0,-2.5
411,12/12/1994,1994,15,MIA,MIA1994,KC1994,45,28,73,39.5,33.5,1,-4.5
412,12/17/1994,1994,16,DET,DET1994,MIN1994,41,19,60,42,18,1,-1.5
413,12/17/1994,1994,16,SF,SF1994,DEN1994,42,19,61,47.5,13.5,1,-15
414,12/18/1994,1994,16,ARI,ARI1994,CIN1994,28,7,35,34.5,0.5,1,-7
415,12/18/1994,1994,16,BUF,BUF1994,NE1994,17,41,58,37,21,1,-1
416,12/18/1994,1994,16,CHI,CHI1994,LAR1994,27,13,40,33.5,6.5,1,-7
417,12/18/1994,1994,16,GB,GB1994,ATL1994,21,17,38,39.5,-1.5,0,-7.5
418,12/18/1994,1994,16,IND,IND1994,MIA1994,10,6,16,42,-26,0,-3.5
419,12/18/1994,1994,16,KC,KC1994,TEN1994,31,9,40,34,6,1,-9.5
420,12/18/1994,1994,16,NYJ,NYJ1994,LAC1994,6,21,27,37,-10,0,-2
421,12/18/1994,1994,16,PHI,PHI1994,NYG1994,13,16,29,35,-6,0,-4.5
422,12/18/1994,1994,16,PIT,PIT1994,CLE1994,17,7,24,32.5,-8.5,0,-3.5
423,12/18/1994,1994,16,SEA,SEA1994,LV1994,16,17,33,36,-3,0,-6
424,12/18/1994,1994,16,WAS,WAS1994,TB1994,14,17,31,39,-8,0,-2
425,12/19/1994,1994,16,NO,NO1994,DAL1994,16,24,40,45.5,-5.5,0,-10
426,12/24/1994,1994,17,ATL,ATL1994,ARI1994,10,6,16,38,-22,0,-3
427,12/24/1994,1994,17,CHI,CHI1994,NE1994,3,13,16,36.5,-20.5,0,-1
428,12/24/1994,1994,17,CIN,CIN1994,PHI1994,33,30,63,35.5,27.5,1,0
429,12/24/1994,1994,17,CLE,CLE1994,SEA1994,35,9,44,34,10,1,-10.5
430,12/24/1994,1994,17,DEN,DEN1994,NO1994,28,30,58,45,13,1,-4.5
431,12/24/1994,1994,17,IND,IND1994,BUF1994,10,9,19,41,-22,0,-3
432,12/24/1994,1994,17,LV,LV1994,KC1994,9,19,28,37.5,-9.5,0,-3.5
433,12/24/1994,1994,17,LAR,LAR1994,WAS1994,21,24,45,40.5,4.5,1,-3.5
434,12/24/1994,1994,17,NYG,NYG1994,DAL1994,15,10,25,36,-11,0,-3
435,12/24/1994,1994,17,LAC,LAC1994,PIT1994,37,34,71,35,36,1,-3.5
436,12/24/1994,1994,17,TB,TB1994,GB1994,19,34,53,41,12,1,-4.5
437,12/25/1994,1994,17,MIA,MIA1994,DET1994,27,20,47,45.5,1.5,1,-3.5
438,12/26/1994,1994,17,MIN,MIN1994,SF1994,21,14,35,48,-13,0,-6.5
439,9/3/1995,1995,1,ATL,ATL1995,CAR1995,23,20,43,40.5,2.5,1,-8.5
440,9/3/1995,1995,1,CHI,CHI1995,MIN1995,31,14,45,38.5,6.5,1,-2.5
441,9/3/1995,1995,1,DEN,DEN1995,BUF1995,22,7,29,44,-15,0,-6
442,9/3/1995,1995,1,GB,GB1995,LAR1995,14,17,31,38,-7,0,-6.5
443,9/3/1995,1995,1,IND,IND1995,CIN1995,21,24,45,39,6,1,-6.5
444,9/3/1995,1995,1,JAX,JAX1995,TEN1995,3,10,13,35,-22,0,-4
445,9/3/1995,1995,1,MIA,MIA1995,NYJ1995,52,14,66,38.5,27.5,1,-9
446,9/3/1995,1995,1,NE,NE1995,CLE1995,17,14,31,38,-7,0,-3
447,9/3/1995,1995,1,LV,LV1995,LAC1995,17,7,24,40,-16,0,-4
448,9/3/1995,1995,1,PHI,PHI1995,TB1995,6,21,27,39,-12,0,-7
449,9/3/1995,1995,1,PIT,PIT1995,DET1995,23,20,43,37,6,1,-5.5
450,9/3/1995,1995,1,SEA,SEA1995,KC1995,10,34,44,36.5,7.5,1,0
451,9/3/1995,1995,1,WAS,WAS1995,ARI1995,27,7,34,34.5,-0.5,0,-3
452,9/4/1995,1995,1,NYG,NYG1995,DAL1995,0,35,35,38,-3,0,-5.5
453,9/10/1995,1995,2,ARI,ARI1995,PHI1995,19,31,50,35.5,14.5,1,-3
454,9/10/1995,1995,2,BUF,BUF1995,CAR1995,31,9,40,38,2,1,-9
455,9/10/1995,1995,2,CIN,CIN1995,JAX1995,24,17,41,37,4,1,-8
456,9/10/1995,1995,2,CLE,CLE1995,TB1995,22,6,28,37,-9,0,-7.5
457,9/10/1995,1995,2,DAL,DAL1995,DEN1995,31,21,52,43,9,1,-10
458,9/10/1995,1995,2,TEN,TEN1995,PIT1995,17,34,51,33.5,17.5,1,-5
459,9/10/1995,1995,2,MIN,MIN1995,DET1995,20,10,30,41.5,-11.5,0,-3
460,9/10/1995,1995,2,NE,NE1995,MIA1995,3,20,23,46,-23,0,-1
461,9/10/1995,1995,2,NYJ,NYJ1995,IND1995,24,27,51,37,14,1,-2
462,9/10/1995,1995,2,LAC,LAC1995,SEA1995,14,10,24,37.5,-13.5,0,-8
463,9/10/1995,1995,2,SF,SF1995,ATL1995,41,10,51,48.5,2.5,1,-13
464,9/10/1995,1995,2,LAR,LAR1995,NO1995,17,13,30,41,-11,0,-2.5
465,9/10/1995,1995,2,WAS,WAS1995,LV1995,8,20,28,39,-11,0,-4.5
466,9/11/1995,1995,2,CHI,CHI1995,GB1995,24,27,51,38.5,12.5,1,-3
467,9/17/1995,1995,3,BUF,BUF1995,IND1995,20,14,34,40,-6,0,-4
468,9/17/1995,1995,3,CAR,CAR1995,LAR1995,10,31,41,36.5,4.5,1,-3
469,9/17/1995,1995,3,DEN,DEN1995,WAS1995,38,31,69,42.5,26.5,1,-9
470,9/17/1995,1995,3,GB,GB1995,NYG1995,14,6,20,37.5,-17.5,0,-5.5
471,9/17/1995,1995,3,TEN,TEN1995,CLE1995,7,14,21,33.5,-12.5,0,-8
472,9/17/1995,1995,3,KC,KC1995,LV1995,23,17,40,39,1,1,-2
473,9/17/1995,1995,3,MIN,MIN1995,DAL1995,17,23,40,42,-2,0,-8
474,9/17/1995,1995,3,NO,NO1995,ATL1995,24,27,51,46.5,4.5,1,-3
475,9/17/1995,1995,3,NYJ,NYJ1995,JAX1995,27,10,37,36,1,1,-7
476,9/17/1995,1995,3,PHI,PHI1995,LAC1995,21,27,48,37.5,10.5,1,-2
477,9/17/1995,1995,3,SF,SF1995,NE1995,28,3,31,48,-17,0,-11.5
478,9/17/1995,1995,3,SEA,SEA1995,CIN1995,24,21,45,37.5,7.5,1,-4
479,9/17/1995,1995,3,TB,TB1995,CHI1995,6,25,31,37.5,-6.5,0,-2
480,9/18/1995,1995,3,MIA,MIA1995,PIT1995,23,10,33,40,-7,0,-7
481,9/24/1995,1995,4,ATL,ATL1995,NYJ1995,13,3,16,43,-27,0,-4.5
482,9/24/1995,1995,4,CIN,CIN1995,TEN1995,28,38,66,36.5,29.5,1,-6
483,9/24/1995,1995,4,CLE,CLE1995,KC1995,35,17,52,37,15,1,-3.5
484,9/24/1995,1995,4,DAL,DAL1995,ARI1995,34,20,54,39,15,1,-14.5
485,9/24/1995,1995,4,JAX,JAX1995,GB1995,14,24,38,37,1,1,-10.5
486,9/24/1995,1995,4,NYG,NYG1995,NO1995,45,29,74,38,36,1,-3
487,9/24/1995,1995,4,LV,LV1995,PHI1995,48,17,65,39,26,1,-7
488,9/24/1995,1995,4,PIT,PIT1995,MIN1995,24,44,68,37,31,1,-5.5
489,9/24/1995,1995,4,LAC,LAC1995,DEN1995,17,6,23,42.5,-19.5,0,-3.5
490,9/24/1995,1995,4,LAR,LAR1995,CHI1995,34,28,62,37.5,24.5,1,-1.5
491,9/24/1995,1995,4,TB,TB1995,WAS1995,14,6,20,40,-20,0,-3
492,9/25/1995,1995,4,DET,DET1995,SF1995,27,24,51,48,3,1,-11
493,10/1/1995,1995,5,ARI,ARI1995,KC1995,3,24,27,37,-10,0,-1.5
494,10/1/1995,1995,5,ATL,ATL1995,NE1995,30,17,47,40,7,1,-3
495,10/1/1995,1995,5,CAR,CAR1995,TB1995,13,20,33,35,-2,0,-5.5
496,10/1/1995,1995,5,CIN,CIN1995,MIA1995,23,26,49,45.5,3.5,1,-10.5
497,10/1/1995,1995,5,TEN,TEN1995,JAX1995,16,17,33,34.5,-1.5,0,-9.5
498,10/1/1995,1995,5,IND,IND1995,LAR1995,21,18,39,40,-1,0,-3
499,10/1/1995,1995,5,NO,NO1995,PHI1995,10,15,25,45,-20,0,-1.5
500,10/1/1995,1995,5,NYJ,NYJ1995,LV1995,10,47,57,38.5,18.5,1,-7.5
501,10/1/1995,1995,5,PIT,PIT1995,LAC1995,31,16,47,37,10,1,-2
502,10/1/1995,1995,5,SF,SF1995,NYG1995,20,6,26,45.5,-19.5,0,-15
503,10/1/1995,1995,5,SEA,SEA1995,DEN1995,27,10,37,41.5,-4.5,0,-3
504,10/1/1995,1995,5,WAS,WAS1995,DAL1995,27,23,50,44.5,5.5,1,-13
505,10/2/1995,1995,5,CLE,CLE1995,BUF1995,19,22,41,36.5,4.5,1,-7
506,10/8/1995,1995,6,BUF,BUF1995,NYJ1995,29,10,39,38,1,1,-9.5
507,10/8/1995,1995,6,CHI,CHI1995,CAR1995,31,27,58,36.5,21.5,1,-13.5
508,10/8/1995,1995,6,DAL,DAL1995,GB1995,34,24,58,42,16,1,-9.5
509,10/8/1995,1995,6,DET,DET1995,CLE1995,38,20,58,39,19,1,-1.5
510,10/8/1995,1995,6,JAX,JAX1995,PIT1995,20,16,36,36.5,-0.5,0,-10.5
511,10/8/1995,1995,6,MIA,MIA1995,IND1995,24,27,51,44,7,1,-10
512,10/8/1995,1995,6,MIN,MIN1995,TEN1995,23,17,40,37,3,1,-10
513,10/8/1995,1995,6,NE,NE1995,DEN1995,3,37,40,43,-3,0,-3.5
514,10/8/1995,1995,6,NYG,NYG1995,ARI1995,27,21,48,36,12,1,-4
515,10/8/1995,1995,6,LV,LV1995,SEA1995,34,14,48,39,9,1,-9.5
516,10/8/1995,1995,6,PHI,PHI1995,WAS1995,37,34,71,41,30,1,-3
517,10/8/1995,1995,6,TB,TB1995,CIN1995,19,16,35,39,-4,0,-3.5
518,10/9/1995,1995,6,KC,KC1995,LAC1995,29,23,52,38,14,1,-3.5
519,10/12/1995,1995,7,LAR,LAR1995,ATL1995,21,19,40,43,-3,0,-3
520,10/15/1995,1995,7,ARI,ARI1995,WAS1995,24,20,44,40,4,1,-2.5
521,10/15/1995,1995,7,BUF,BUF1995,SEA1995,27,21,48,38,10,1,-7.5
522,10/15/1995,1995,7,CAR,CAR1995,NYJ1995,26,15,41,37,4,1,-1.5
523,10/15/1995,1995,7,GB,GB1995,DET1995,30,21,51,40,11,1,-3.5
524,10/15/1995,1995,7,IND,IND1995,SF1995,18,17,35,46.5,-11.5,0,-10
525,10/15/1995,1995,7,JAX,JAX1995,CHI1995,27,30,57,37,20,1,-7.5
526,10/15/1995,1995,7,KC,KC1995,NE1995,31,26,57,38,19,1,-7
527,10/15/1995,1995,7,NO,NO1995,MIA1995,33,30,63,44,19,1,-6.5
528,10/15/1995,1995,7,NYG,NYG1995,PHI1995,14,17,31,39,-8,0,-3
529,10/15/1995,1995,7,LAC,LAC1995,DAL1995,9,23,32,43,-11,0,-7
530,10/15/1995,1995,7,TB,TB1995,MIN1995,20,17,37,36.5,0.5,1,-2
531,10/16/1995,1995,7,DEN,DEN1995,LV1995,27,0,27,45.5,-18.5,0,-3
532,10/19/1995,1995,8,PIT,PIT1995,CIN1995,9,27,36,40,-4,0,-8
533,10/22/1995,1995,8,CAR,CAR1995,NO1995,20,3,23,40.5,-17.5,0,-3.5
534,10/22/1995,1995,8,CHI,CHI1995,TEN1995,35,32,67,40,27,1,-7
535,10/22/1995,1995,8,CLE,CLE1995,JAX1995,15,23,38,37,1,1,-13.5
536,10/22/1995,1995,8,DEN,DEN1995,KC1995,7,21,28,40,-12,0,-3
537,10/22/1995,1995,8,GB,GB1995,MIN1995,38,21,59,40,19,1,-4
538,10/22/1995,1995,8,NYJ,NYJ1995,MIA1995,17,16,33,42,-9,0,-9
539,10/22/1995,1995,8,LV,LV1995,IND1995,30,17,47,40,7,1,-4
540,10/22/1995,1995,8,SEA,SEA1995,LAC1995,25,35,60,39,21,1,-3
541,10/22/1995,1995,8,LAR,LAR1995,SF1995,10,44,54,40,14,1,-3.5
542,10/22/1995,1995,8,TB,TB1995,ATL1995,21,24,45,40,5,1,-3
543,10/22/1995,1995,8,WAS,WAS1995,DET1995,36,30,66,43,23,1,-1
544,10/23/1995,1995,8,NE,NE1995,BUF1995,27,14,41,40,1,1,0
545,10/29/1995,1995,9,ARI,ARI1995,SEA1995,20,14,34,40,-6,0,-4
546,10/29/1995,1995,9,ATL,ATL1995,DAL1995,13,28,41,46,-5,0,-10
547,10/29/1995,1995,9,CIN,CIN1995,CLE1995,26,29,55,40,15,1,-2
548,10/29/1995,1995,9,DET,DET1995,GB1995,24,16,40,45,-5,0,-2.5
549,10/29/1995,1995,9,TEN,TEN1995,TB1995,19,7,26,37,-11,0,-1
550,10/29/1995,1995,9,IND,IND1995,NYJ1995,17,10,27,40,-13,0,-10.5
551,10/29/1995,1995,9,MIA,MIA1995,BUF1995,23,6,29,43,-14,0,-6
552,10/29/1995,1995,9,NE,NE1995,CAR1995,17,20,37,38.5,-1.5,0,-8
553,10/29/1995,1995,9,PHI,PHI1995,LAR1995,20,9,29,40,-11,0,-3.5
554,10/29/1995,1995,9,PIT,PIT1995,JAX1995,24,7,31,38,-7,0,-10
555,10/29/1995,1995,9,SF,SF1995,NO1995,7,11,18,44.5,-26.5,0,-14
556,10/29/1995,1995,9,WAS,WAS1995,NYG1995,15,24,39,41.5,-2.5,0,-3
557,10/30/1995,1995,9,MIN,MIN1995,CHI1995,6,14,20,44.5,-24.5,0,-3.5
558,11/5/1995,1995,10,ATL,ATL1995,DET1995,34,22,56,46,10,1,-1
559,11/5/1995,1995,10,CHI,CHI1995,PIT1995,34,37,71,42,29,1,-2.5
560,11/5/1995,1995,10,CIN,CIN1995,LV1995,17,20,37,45,-8,0,-6.5
561,11/5/1995,1995,10,CLE,CLE1995,TEN1995,10,37,47,39,8,1,-7
562,11/5/1995,1995,10,DEN,DEN1995,ARI1995,38,6,44,40.5,3.5,1,-8
563,11/5/1995,1995,10,IND,IND1995,BUF1995,10,16,26,37.5,-11.5,0,-4
564,11/5/1995,1995,10,KC,KC1995,WAS1995,24,3,27,43,-16,0,-8.5
565,11/5/1995,1995,10,MIN,MIN1995,GB1995,27,24,51,43.5,7.5,1,-1
566,11/5/1995,1995,10,NO,NO1995,LAR1995,19,10,29,41.5,-12.5,0,-1.5
567,11/5/1995,1995,10,NYJ,NYJ1995,NE1995,7,20,27,38,-11,0,-2.5
568,11/5/1995,1995,10,LAC,LAC1995,MIA1995,14,24,38,43,-5,0,-1.5
569,11/5/1995,1995,10,SF,SF1995,CAR1995,7,13,20,40,-20,0,-14
570,11/5/1995,1995,10,SEA,SEA1995,NYG1995,30,28,58,37.5,20.5,1,0
571,11/6/1995,1995,10,DAL,DAL1995,PHI1995,34,12,46,43.5,2.5,1,-14.5
572,11/12/1995,1995,11,ARI,ARI1995,MIN1995,24,30,54,40,14,1,-2
573,11/12/1995,1995,11,BUF,BUF1995,ATL1995,23,17,40,39,1,1,-3.5
574,11/12/1995,1995,11,DAL,DAL1995,SF1995,20,38,58,42,16,1,-13.5
575,11/12/1995,1995,11,DET,DET1995,TB1995,27,24,51,41,10,1,-5.5
576,11/12/1995,1995,11,GB,GB1995,CHI1995,35,28,63,40.5,22.5,1,-3
577,11/12/1995,1995,11,TEN,TEN1995,CIN1995,25,32,57,41,16,1,-3.5
578,11/12/1995,1995,11,JAX,JAX1995,SEA1995,30,47,77,38,39,1,-2
579,11/12/1995,1995,11,MIA,MIA1995,NE1995,17,34,51,42,9,1,-8.5
580,11/12/1995,1995,11,NO,NO1995,IND1995,17,14,31,40,-9,0,-1.5
581,11/12/1995,1995,11,NYG,NYG1995,LV1995,13,17,30,40,-10,0,-6.5
582,11/12/1995,1995,11,PHI,PHI1995,DEN1995,31,13,44,39,5,1,-1
583,11/12/1995,1995,11,LAC,LAC1995,KC1995,7,22,29,38,-9,0,-1
584,11/12/1995,1995,11,LAR,LAR1995,CAR1995,28,17,45,37.5,7.5,1,-6.5
585,11/13/1995,1995,11,PIT,PIT1995,CLE1995,20,3,23,39,-16,0,-6
586,11/19/1995,1995,12,ATL,ATL1995,LAR1995,31,6,37,44,-7,0,-3.5
587,11/19/1995,1995,12,CAR,CAR1995,ARI1995,27,7,34,38.5,-4.5,0,0
588,11/19/1995,1995,12,CHI,CHI1995,DET1995,17,24,41,43.5,-2.5,0,-3
589,11/19/1995,1995,12,CIN,CIN1995,PIT1995,31,49,80,42.5,37.5,1,-2.5
590,11/19/1995,1995,12,CLE,CLE1995,GB1995,20,31,51,41,10,1,-2.5
